2026-08-30, 15:55:41, 144200000, 144600000, 12500.00, 471121, -0.46, 0.58, -0.64, -1.31, -1.60, -1.72, -1.73, -1.79, -1.78, -1.75, -1.66, -1.68, -1.74, -1.83, -1.67, -1.40, -1.78, -1.78, -1.71, -1.84, -1.89, -1.87, -1.83, -1.75, -1.73, -1.57, -1.39, -1.69, -1.80, -1.81, -1.72, -1.55, -1.55
2026-08-30, 15:55:47, 144200000, 144600000, 12500.00, 531209, -0.49, 0.58, -0.63, -1.31, -1.58, -1.70, -1.70, -1.73, -1.73, -1.71, -1.67, -1.61, -1.72, -1.80, -1.60, -1.37, -1.80, -1.80, -1.66, -1.76, -1.86, -1.84, -1.82, -1.75, -1.76, -1.54, -1.46, -1.68, -1.82, -1.79, -1.73, -1.52, -1.52
2026-08-30, 15:55:53, 144200000, 144600000, 12500.00, 530950, -0.50, 0.50, -0.68, -1.17, -1.49, -1.60, -1.64, -1.63, -1.62, -1.59, -1.51, -1.45, -1.58, -1.67, -1.50, -1.25, -1.62, -1.62, -1.50, -1.61, -1.72, -1.74, -1.69, -1.63, -1.61, -1.47, -1.37, -1.62, -1.71, -1.73, -1.64, -1.47, -1.47
2026-08-30, 15:55:59, 144200000, 144600000, 12500.00, 531209, -0.51, 0.49, -0.64, -1.09, -1.46, -1.57, -1.56, -1.60, -1.58, -1.58, -1.51, -1.44, -1.57, -1.59, -1.46, -1.25, -1.62, -1.62, -1.50, -1.63, -1.71, -1.70, -1.67, -1.61, -1.60, -1.44, -1.37, -1.60, -1.68, -1.66, -1.59, -1.44, -1.44
