2026-08-30, 15:42:48, 772950000, 773200000, 1953.12, 162954, -14.72, -14.86, -14.95, -14.90, -14.81, -15.04, -15.12, -15.05, -15.01, -15.15, -15.19, -15.17, -15.21, -15.28, -15.31, -15.40, -15.36, -15.42, -15.46, -15.44, -15.46, -15.48, -15.37, -15.33, -15.43, -15.40, -15.43, -15.38, -15.33, -15.37, -15.41, -15.36, -15.33, -15.28, -15.24, -15.23, -15.27, -15.23, -15.12, -15.15, -15.11, -15.02, -14.78, -14.96, -14.96, -14.89, -14.82, -14.87, -14.88, -14.80, -14.72, -14.73, -14.59, -14.00, -12.76, -12.68, -13.69, -14.34, -14.40, -14.40, -14.35, -14.27, -14.14, -14.16, -13.99, -13.99, -13.93, -13.89, -13.84, -13.46, -13.62, -13.42, -13.42, -13.13, -13.31, -13.20, -13.17, -13.21, -13.20, -12.92, -13.08, -13.25, -13.21, -13.12, -13.28, -13.39, -13.33, -13.22, -13.37, -13.44, -13.38, -13.44, -13.52, -13.43, -13.44, -13.43, -13.40, -13.52, -13.42, -13.30, -13.29, -13.09, -12.41, -11.96, -12.19, -12.01, -11.41, -12.24, -12.39, -12.55, -12.82, -13.09, -13.28, -13.34, -13.73, -13.78, -13.87, -14.06, -14.18, -14.26, -14.17, -14.39, -14.42, -14.56, -14.47, -14.73, -14.81, -14.83, -14.83
2026-08-30, 15:42:56, 772950000, 773200000, 1953.12, 177276, -14.92, -15.05, -14.97, -14.90, -14.75, -15.16, -15.13, -15.22, -15.17, -15.24, -15.27, -15.32, -15.33, -15.40, -15.50, -15.46, -15.45, -15.47, -15.56, -15.59, -15.54, -15.51, -15.53, -15.55, -15.54, -15.59, -15.51, -15.53, -15.55, -15.48, -15.44, -15.49, -15.47, -15.38, -15.39, -15.40, -15.38, -15.35, -15.35, -15.21, -15.22, -15.20, -15.04, -15.09, -15.08, -15.13, -15.01, -15.08, -15.03, -14.87, -14.84, -14.97, -14.68, -13.98, -12.51, -12.33, -13.71, -14.53, -14.58, -14.49, -14.48, -14.47, -14.38, -14.34, -14.13, -14.13, -14.17, -14.05, -14.05, -13.64, -13.81, -13.66, -13.67, -13.42, -13.47, -13.33, -13.44, -13.48, -13.49, -13.09, -13.38, -13.39, -13.38, -13.33, -13.48, -13.57, -13.56, -13.45, -13.59, -13.60, -13.63, -13.59, -13.62, -13.71, -13.56, -13.58, -13.57, -13.60, -13.59, -13.56, -13.44, -13.14, -12.32, -12.40, -12.60, -12.46, -11.80, -12.47, -12.65, -12.73, -13.08, -13.10, -13.16, -13.55, -13.90, -14.03, -14.01, -14.22, -14.35, -14.37, -14.48, -14.58, -14.55, -14.79, -14.66, -14.91, -14.90, -14.94, -14.94
2026-08-30, 15:43:04, 772950000, 773200000, 1953.12, 177210, -14.97, -15.14, -15.14, -15.06, -15.03, -15.16, -15.24, -15.25, -15.18, -15.21, -15.14, -15.36, -15.38, -15.49, -15.50, -15.54, -15.54, -15.64, -15.59, -15.63, -15.60, -15.63, -15.45, -15.43, -15.55, -15.60, -15.61, -15.59, -15.60, -15.59, -15.56, -15.54, -15.60, -15.50, -15.46, -15.45, -15.46, -15.43, -15.37, -15.30, -15.34, -15.34, -15.15, -15.22, -15.23, -15.17, -15.09, -15.16, -15.10, -15.07, -14.95, -14.93, -14.72, -13.63, -11.75, -11.50, -13.33, -14.43, -14.72, -14.62, -14.60, -14.54, -14.52, -14.45, -14.31, -14.31, -14.31, -14.13, -14.11, -13.80, -13.93, -13.87, -13.75, -13.57, -13.64, -13.45, -13.53, -13.61, -13.52, -13.18, -13.48, -13.52, -13.54, -13.49, -13.55, -13.63, -13.67, -13.54, -13.65, -13.74, -13.78, -13.75, -13.80, -13.76, -13.73, -13.65, -13.79, -13.70, -13.68, -13.61, -13.54, -13.38, -12.43, -12.46, -12.65, -12.63, -11.88, -12.68, -12.73, -12.88, -13.13, -13.16, -13.28, -13.66, -13.98, -14.08, -14.17, -14.26, -14.34, -14.43, -14.43, -14.65, -14.63, -14.77, -14.79, -14.95, -14.98, -15.07, -15.07
